"","DATE","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","SHORTDATE","PROPDMG_TOTAL","CROPDMG_TOTAL","DAMAGES"
"430654",2001-09-08,"MS","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"430770",2001-11-24,"MS","TORNADO",0,12,3.5,"M",0,"",2001-11-01,3.5,0,3.5
"430771",2001-11-24,"MS","TORNADO",0,36,6,"M",0,"",2001-11-01,6,0,6
"430774",2001-11-24,"MS","TORNADO",2,16,5,"M",0,"",2001-11-01,5,0,5
"430775",2001-11-24,"MS","TORNADO",1,12,2,"M",0,"",2001-11-01,2,0,2
"430776",2001-11-24,"MS","TORNADO",0,5,500,"K",0,"",2001-11-01,0.5,0,0.5
"430780",2001-11-24,"MS","TORNADO",0,9,1.9,"M",0,"",2001-11-01,1.9,0,1.9
"430781",2001-11-24,"MS","TORNADO",0,5,4,"M",0,"",2001-11-01,4,0,4
"430790",2001-11-24,"MS","TORNADO",2,21,12,"M",0,"",2001-11-01,12,0,12
"430959",2001-02-24,"MO","FLOOD",0,1,0,"",0,"",2001-02-01,0,0,0
"431149",2001-04-10,"MO","TORNADO",1,2,75,"K",0,"",2001-04-01,0.075,0,0.075
"431180",2001-04-11,"MO","WIND",0,4,25,"K",0,"",2001-04-01,0.025,0,0.025
"431181",2001-04-11,"MO","WIND",0,1,25,"K",0,"",2001-04-01,0.025,0,0.025
"431206",2001-04-11,"MO","WIND",0,1,3,"K",0,"",2001-04-01,0.003,0,0.003
"431245",2001-04-15,"MO","TORNADO",0,1,2,"M",0,"",2001-04-01,2,0,2
"431249",2001-04-15,"MO","WIND",0,10,1,"M",0,"",2001-04-01,1,0,1
"431252",2001-04-15,"MO","WIND",0,9,125,"K",0,"",2001-04-01,0.125,0,0.125
"431603",2001-06-14,"MO","WIND",0,2,50,"K",0,"",2001-06-01,0.05,0,0.05
"431634",2001-06-14,"MO","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"431760",2001-07-07,"MO","HEAT",5,61,0,"",0,"",2001-07-01,0,0,0
"431789",2001-07-17,"MO","HEAT",0,19,0,"",0,"",2001-07-01,0,0,0
"431827",2001-07-21,"MO","HEAT",3,71,0,"",0,"",2001-07-01,0,0,0
"431856",2001-07-28,"MO","WIND",0,2,20,"K",0,"",2001-07-01,0.02,0,0.02
"431858",2001-07-28,"MO","FLOOD",0,6,0,"",0,"",2001-07-01,0,0,0
"431863",2001-07-29,"MO","HEAT",0,4,0,"",0,"",2001-07-01,0,0,0
"431868",2001-08-01,"MO","HEAT",0,34,0,"",0,"",2001-08-01,0,0,0
"431873",2001-08-07,"MO","HEAT",1,10,0,"",0,"",2001-08-01,0,0,0
"431921",2001-08-21,"MO","HEAT",0,14,0,"",0,"",2001-08-01,0,0,0
"431981",2001-10-24,"MO","WIND",0,2,25,"K",0,"",2001-10-01,0.025,0,0.025
"431995",2001-10-24,"MO","WIND",0,4,20,"K",0,"",2001-10-01,0.02,0,0.02
"432006",2001-11-23,"MO","TORNADO",0,3,1,"M",500,"K",2001-11-01,1,0.5,0.5
"432181",2001-10-10,"MO","TORNADO",0,5,250,"K",0,"",2001-10-01,0.25,0,0.25
"432207",2001-10-23,"MO","TORNADO",0,1,100,"K",0,"",2001-10-01,0.1,0,0.1
"432309",2001-02-15,"MT","STORM",1,2,0,"",0,"",2001-02-01,0,0,0
"432312",2001-02-19,"MT","AVALANCHE",0,1,0,"",0,"",2001-02-01,0,0,0
"432410",2001-05-16,"MT","STORM",0,3,0,"",0,"",2001-05-01,0,0,0
"432419",2001-05-19,"MT","WIND",0,4,7,"K",0,"",2001-05-01,0.007,0,0.007
"433292",2001-08-19,"MT","FIRE",0,3,0,"",0,"",2001-08-01,0,0,0
"433529",2001-04-10,"NE","STORM",0,3,15,"K",0,"",2001-04-01,0.015,0,0.015
"433541",2001-04-10,"NE","STORM",0,1,300,"M",0,"",2001-04-01,300,0,300
"433552",2001-04-11,"NE","TORNADO",0,1,30,"K",0,"",2001-04-01,0.03,0,0.03
"433561",2001-04-11,"NE","TORNADO",0,2,400,"K",0,"",2001-04-01,0.4,0,0.4
"433669",2001-04-22,"NE","TORNADO",0,1,600,"K",0,"",2001-04-01,0.6,0,0.6
"433962",2001-06-13,"NE","TORNADO",0,2,1,"M",0,"",2001-06-01,1,0,1
"434172",2001-07-04,"NE","STORM",0,12,50,"M",0,"",2001-07-01,50,0,50
"434192",2001-07-04,"NE","WIND",0,1,100,"K",0,"",2001-07-01,0.1,0,0.1
"434403",2001-07-29,"NE","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"434459",2001-08-12,"NE","STORM",0,1,5,"K",0,"",2001-08-01,0.005,0,0.005
"434483",2001-08-17,"NE","TORNADO",0,3,3,"M",0,"",2001-08-01,3,0,3
"434728",2001-03-11,"NV","WIND",0,1,10,"K",0,"",2001-03-01,0.01,0,0.01
"434869",2001-05-30,"NH","STORM",0,1,100,"K",0,"",2001-05-01,0.1,0,0.1
"435046",2001-05-29,"NJ","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"435048",2001-05-29,"NJ","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"435086",2001-06-29,"NJ","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"435087",2001-06-30,"NJ","STORM",1,1,0,"",0,"",2001-06-01,0,0,0
"435096",2001-07-01,"NJ","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"435136",2001-07-11,"NJ","WIND",0,1,0,"",0,"",2001-07-01,0,0,0
"435143",2001-07-18,"NJ","SURF",0,1,0,"",0,"",2001-07-01,0,0,0
"435150",2001-08-04,"NJ","WIND",0,6,0,"",0,"",2001-08-01,0,0,0
"435179",2001-08-12,"NJ","STORM",0,10,0,"",0,"",2001-08-01,0,0,0
"435185",2001-08-13,"NJ","STORM",0,3,0,"",0,"",2001-08-01,0,0,0
"435199",2001-08-25,"NJ","SURF",0,1,0,"",0,"",2001-08-01,0,0,0
"435200",2001-08-25,"NJ","SURF",0,5,0,"",0,"",2001-08-01,0,0,0
"435203",2001-08-27,"NJ","WIND",0,2,125,"K",0,"",2001-08-01,0.125,0,0.125
"435204",2001-08-27,"NJ","STORM",0,1,300,"K",0,"",2001-08-01,0.3,0,0.3
"435272",2001-04-06,"NM","WIND",0,10,600,"K",0,"",2001-04-01,0.6,0,0.6
"435275",2001-04-06,"NM","WIND",0,1,50,"K",0,"",2001-04-01,0.05,0,0.05
"435362",2001-07-26,"NM","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"435516",2001-05-27,"NY","STORM",0,2,15,"K",0,"",2001-05-01,0.015,0,0.015
"435521",2001-05-27,"NY","STORM",0,3,0,"",0,"",2001-05-01,0,0,0
"435585",2001-06-11,"NY","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"435588",2001-06-12,"NY","WIND",0,1,50,"K",0,"",2001-06-01,0.05,0,0.05
"435625",2001-06-20,"NY","WIND",0,11,25,"K",0,"",2001-06-01,0.025,0,0.025
"435635",2001-06-21,"NY","WIND",0,1,20,"K",0,"",2001-06-01,0.02,0,0.02
"435650",2001-06-23,"NY","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"435651",2001-06-23,"NY","FLOOD",0,1,0,"",0,"",2001-06-01,0,0,0
"435656",2001-06-30,"NY","STORM",0,13,0,"",0,"",2001-06-01,0,0,0
"435711",2001-07-04,"NY","STORM",0,3,0,"",0,"",2001-07-01,0,0,0
"435720",2001-07-04,"NY","STORM",0,1,25,"K",0,"",2001-07-01,0.025,0,0.025
"435733",2001-07-10,"NY","STORM",0,1,2,"K",0,"",2001-07-01,0.002,0,0.002
"435772",2001-08-08,"NY","HEAT",4,1,0,"",0,"",2001-08-01,0,0,0
"435774",2001-08-09,"NY","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"435810",2001-08-13,"NY","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"435854",2001-09-04,"NY","STORM",0,2,0,"",0,"",2001-09-01,0,0,0
"435855",2001-09-04,"NY","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"435880",2001-10-21,"NY","STORM",0,1,0,"",0,"",2001-10-01,0,0,0
"435885",2001-10-25,"NY","WIND",0,2,62,"K",0,"",2001-10-01,0.062,0,0.062
"435927",2001-01-19,"NC","STORM",0,1,0,"",0,"",2001-01-01,0,0,0
"435928",2001-01-19,"NC","STORM",0,1,0,"",0,"",2001-01-01,0,0,0
"436011",2001-04-01,"NC","WIND",0,3,0,"",0,"",2001-04-01,0,0,0
"436084",2001-05-24,"NC","STORM",0,1,0,"",0,"",2001-05-01,0,0,0
"436152",2001-06-01,"NC","TORNADO",0,3,50,"K",0,"",2001-06-01,0.05,0,0.05
"436242",2001-06-24,"NC","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"436270",2001-07-02,"NC","FLOOD",0,1,0,"",0,"",2001-07-01,0,0,0
"436274",2001-07-03,"NC","FLOOD",0,2,100,"K",0,"",2001-07-01,0.1,0,0.1
"436417",2001-08-10,"NC","WIND",0,2,25,"K",0,"",2001-08-01,0.025,0,0.025
"436420",2001-08-11,"NC","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"436446",2001-08-20,"NC","STORM",0,2,0,"",0,"",2001-08-01,0,0,0
"436459",2001-08-28,"NC","STORM",0,1,300,"K",0,"",2001-08-01,0.3,0,0.3
"436497",2001-11-29,"NC","FOG",0,2,6,"K",0,"",2001-11-01,0.006,0,0.006
"436506",2001-04-01,"ND","FLOOD",0,3,500,"K",0,"",2001-04-01,0.5,0,0.5
"436531",2001-05-15,"ND","STORM",0,1,10,"M",0,"",2001-05-01,10,0,10
"436579",2001-06-09,"ND","TORNADO",0,1,0,"",0,"",2001-06-01,0,0,0
"437138",2001-08-08,"ND","WIND",0,1,0,"",0,"",2001-08-01,0,0,0
"437142",2001-08-08,"ND","WIND",0,12,18,"M",0,"",2001-08-01,18,0,18
"437274",2001-03-13,"OH","STORM",0,1,0,"",0,"",2001-03-01,0,0,0
"437353",2001-04-09,"OH","STORM",0,1,0,"",0,"",2001-04-01,0,0,0
"437541",2001-05-21,"OH","TORNADO",0,1,450,"K",0,"",2001-05-01,0.45,0,0.45
"437561",2001-05-29,"OH","STORM",0,1,25,"K",0,"",2001-05-01,0.025,0,0.025
"437624",2001-06-12,"OH","STORM",0,2,0,"",0,"",2001-06-01,0,0,0
"437671",2001-06-20,"OH","WIND",0,1,500,"K",0,"",2001-06-01,0.5,0,0.5
"437698",2001-07-01,"OH","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"437753",2001-04-11,"OK","TORNADO",1,1,75,"K",0,"",2001-04-01,0.075,0,0.075
"437881",2001-08-11,"OH","FLOOD",0,1,0,"",0,"",2001-08-01,0,0,0
"437951",2001-10-24,"OH","WIND",0,1,5,"K",0,"",2001-10-01,0.005,0,0.005
"437999",2001-10-24,"OH","WIND",0,3,15,"K",0,"",2001-10-01,0.015,0,0.015
"438006",2001-10-25,"OH","WIND",0,4,760,"K",0,"",2001-10-01,0.76,0,0.76
"438007",2001-11-17,"OH","FOG",2,3,12,"K",0,"",2001-11-01,0.012,0,0.012
"438013",2001-12-14,"OH","WIND",0,1,147,"K",0,"",2001-12-01,0.147,0,0.147
"438021",2001-01-16,"OK","STORM",0,5,0,"",0,"",2001-01-01,0,0,0
"438054",2001-02-09,"OK","WIND",0,1,5,"K",0,"",2001-02-01,0.005,0,0.005
"438189",2001-04-06,"OK","WIND",0,3,75,"K",0,"",2001-04-01,0.075,0,0.075
"438247",2001-04-11,"OK","TORNADO",0,4,2.5,"M",0,"",2001-04-01,2.5,0,2.5
"438417",2001-05-04,"OK","TORNADO",0,1,250,"K",0,"",2001-05-01,0.25,0,0.25
"438421",2001-05-04,"OK","FLOOD",0,1,30,"K",0,"",2001-05-01,0.03,0,0.03
"438530",2001-05-17,"OK","STORM",0,3,25,"K",0,"",2001-05-01,0.025,0,0.025
"438845",2001-05-27,"OK","WIND",0,4,25,"K",0,"",2001-05-01,0.025,0,0.025
"439270",2001-06-27,"OK","FLOOD",0,2,0,"",0,"",2001-06-01,0,0,0
"439354",2001-08-04,"OK","WIND",0,1,50,"K",0,"",2001-08-01,0.05,0,0.05
"439464",2001-09-03,"OK","STORM",0,1,0,"",0,"",2001-09-01,0,0,0
"439635",2001-09-16,"OK","WIND",0,1,35,"K",0,"",2001-09-01,0.035,0,0.035
"439709",2001-10-09,"OK","TORNADO",0,9,100,"M",0,"",2001-10-01,100,0,100
"439719",2001-10-09,"OK","TORNADO",0,1,600,"K",0,"",2001-10-01,0.6,0,0.6
"439743",2001-10-10,"OK","STORM",0,1,0,"K",0,"",2001-10-01,0,0,0
"439804",2001-01-10,"OR","FOG",0,1,10,"K",0,"",2001-01-01,0.01,0,0.01
"439844",2001-05-27,"OR","WIND",0,1,0,"",0,"",2001-05-01,0,0,0
"439845",2001-06-01,"OR","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"439932",2001-09-25,"OR","STORM",0,5,150,"K",0,"",2001-09-01,0.15,0,0.15
"439981",2001-12-01,"OR","WIND",0,1,100,"K",0,"",2001-12-01,0.1,0,0.1
"440182",2001-05-27,"PA","WIND",0,19,0,"",0,"",2001-05-01,0,0,0
"440268",2001-06-20,"PA","STORM",1,2,0,"",0,"",2001-06-01,0,0,0
"440312",2001-06-30,"PA","STORM",0,7,100,"K",0,"",2001-06-01,0.1,0,0.1
"440502",2001-08-12,"PA","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"440581",2001-08-31,"PA","WIND",0,2,15,"K",0,"",2001-08-01,0.015,0,0.015
"440702",2001-07-15,"RI","STORM",0,4,0,"",0,"",2001-07-01,0,0,0
"440776",2001-04-15,"SC","STORM",0,1,0,"",0,"",2001-04-01,0,0,0
"440861",2001-06-09,"SD","STORM",1,1,1,"K",0,"",2001-06-01,0.001,0,0.001
"440955",2001-06-22,"SC","WIND",0,2,10,"K",0,"",2001-06-01,0.01,0,0.01
"441007",2001-06-27,"SC","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"441014",2001-06-30,"SC","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"441041",2001-07-06,"SC","TORNADO",0,39,8,"M",0,"",2001-07-01,8,0,8
"441083",2001-08-20,"SC","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"441084",2001-08-20,"SC","STORM",0,2,0,"",0,"",2001-08-01,0,0,0
"441093",2001-08-29,"SC","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"441138",2001-11-27,"SC","FOG",1,10,15,"K",0,"",2001-11-01,0.015,0,0.015
"441200",2001-04-22,"SD","STORM",0,1,5,"K",0,"",2001-04-01,0.005,0,0.005
"441265",2001-06-09,"SD","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"441270",2001-06-09,"SD","WIND",0,2,382.5,"K",0,"",2001-06-01,0.3825,0,0.3825
"441529",2001-06-24,"SD","STORM",1,2,0,"",0,"",2001-06-01,0,0,0
"441786",2001-07-23,"SD","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"441787",2001-07-23,"SD","WIND",0,5,213,"K",0,"",2001-07-01,0.213,0,0.213
"442219",2001-05-11,"TN","WIND",0,2,1,"K",0,"",2001-05-01,0.001,0,0.001
"442289",2001-05-31,"TN","WIND",0,1,100,"K",0,"",2001-05-01,0.1,0,0.1
"442294",2001-05-31,"TN","WIND",0,2,0,"",0,"",2001-05-01,0,0,0
"442301",2001-05-31,"TN","TORNADO",1,2,80,"K",0,"",2001-05-01,0.08,0,0.08
"442475",2001-10-24,"TN","WIND",1,1,75,"K",0,"",2001-10-01,0.075,0,0.075
"442621",2001-07-10,"TN","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"442644",2001-07-30,"TN","FLOOD",0,6,25,"K",0,"",2001-07-01,0.025,0,0.025
"442653",2001-08-08,"TN","STORM",0,2,0,"",0,"",2001-08-01,0,0,0
"442664",2001-08-11,"TN","STORM",0,11,0,"K",0,"",2001-08-01,0,0,0
"442715",2001-10-05,"TN","STORM",0,1,0,"K",0,"",2001-10-01,0,0,0
"442736",2001-10-24,"TN","WIND",0,1,10,"K",0,"",2001-10-01,0.01,0,0.01
"442814",2001-11-26,"TN","TORNADO",2,12,1.5,"M",0,"",2001-11-01,1.5,0,1.5
"442816",2001-11-26,"TN","WIND",0,2,100,"K",0,"",2001-11-01,0.1,0,0.1
"442817",2001-11-26,"TN","WIND",0,1,50,"K",0,"",2001-11-01,0.05,0,0.05
"442839",2001-04-10,"TX","WIND",1,3,1.5,"M",0,"",2001-04-01,1.5,0,1.5
"442982",2001-02-09,"TX","WIND",0,2,10,"K",0,"",2001-02-01,0.01,0,0.01
"443173",2001-03-12,"TX","WIND",0,5,150,"K",0,"",2001-03-01,0.15,0,0.15
"443360",2001-04-10,"TX","TORNADO",0,2,750,"K",0,"",2001-04-01,0.75,0,0.75
"443688",2001-05-04,"TX","TORNADO",0,2,5,"M",0,"",2001-05-01,5,0,5
"443689",2001-05-04,"TX","TORNADO",0,1,100,"K",0,"",2001-05-01,0.1,0,0.1
"443696",2001-05-05,"TX","FLOOD",0,9,15,"K",0,"",2001-05-01,0.015,0,0.015
"443809",2001-11-24,"UT","STORM",0,1,600,"K",50,"K",2001-11-01,0.6,0.05,0.05
"443811",2001-11-29,"UT","STORM",3,13,170,"K",0,"",2001-11-01,0.17,0,0.17
"443957",2001-05-12,"TX","STORM",0,4,0,"",0,"",2001-05-01,0,0,0
"444085",2001-05-20,"TX","FLOOD",0,5,60,"K",0,"",2001-05-01,0.06,0,0.06
"444091",2001-05-20,"TX","WIND",0,10,2,"M",100,"K",2001-05-01,2,0.1,0.1
"444220",2001-05-27,"TX","WIND",0,1,0,"",0,"",2001-05-01,0,0,0
"444258",2001-05-28,"TX","WIND",0,1,22,"K",0,"",2001-05-01,0.022,0,0.022
"444259",2001-05-28,"TX","WIND",0,1,0,"",0,"",2001-05-01,0,0,0
"444318",2001-05-29,"TX","TORNADO",0,1,60,"K",0,"",2001-05-01,0.06,0,0.06
"444409",2001-05-30,"TX","WIND",0,1,50,"K",0,"",2001-05-01,0.05,0,0.05
"444801",2001-07-13,"TX","WIND",0,1,15,"K",0,"",2001-07-01,0.015,0,0.015
"444834",2001-08-10,"TX","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"444853",2001-08-17,"TX","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"444955",2001-08-30,"TX","FLOOD",0,2,50,"K",0,"",2001-08-01,0.05,0,0.05
"444989",2001-08-31,"TX","FLOOD",0,20,250,"K",100,"K",2001-08-01,0.25,0.1,0.1
"445113",2001-09-05,"TX","FLOOD",0,4,80,"K",0,"",2001-09-01,0.08,0,0.08
"445121",2001-09-05,"TX","FLOOD",0,2,150,"K",50,"K",2001-09-01,0.15,0.05,0.05
"445231",2001-09-18,"TX","FLOOD",0,1,0,"",0,"",2001-09-01,0,0,0
"445352",2001-10-11,"TX","WIND",0,1,0,"",0,"",2001-10-01,0,0,0
"445396",2001-10-12,"TX","TORNADO",0,1,200,"K",0,"",2001-10-01,0.2,0,0.2
"445403",2001-10-12,"TX","TORNADO",0,1,750,"K",0,"",2001-10-01,0.75,0,0.75
"445430",2001-10-12,"TX","TORNADO",0,5,1,"M",100,"K",2001-10-01,1,0.1,0.1
"445463",2001-10-12,"TX","TORNADO",0,25,20,"M",50,"K",2001-10-01,20,0.05,0.05
"445562",2001-11-15,"TX","FLOOD",1,5,80,"K",0,"",2001-11-01,0.08,0,0.08
"445563",2001-11-15,"TX","FLOOD",0,5,50,"K",0,"",2001-11-01,0.05,0,0.05
"445566",2001-11-15,"TX","TORNADO",0,2,100,"K",0,"",2001-11-01,0.1,0,0.1
"445567",2001-11-15,"TX","FLOOD",1,20,100,"K",0,"",2001-11-01,0.1,0,0.1
"445569",2001-11-15,"TX","FLOOD",0,5,80,"K",0,"",2001-11-01,0.08,0,0.08
"445570",2001-11-15,"TX","FLOOD",0,5,50,"K",0,"",2001-11-01,0.05,0,0.05
"445571",2001-11-15,"TX","FLOOD",0,10,100,"K",0,"",2001-11-01,0.1,0,0.1
"445572",2001-11-15,"TX","FLOOD",1,10,100,"K",0,"",2001-11-01,0.1,0,0.1
"445573",2001-11-15,"TX","FLOOD",0,10,80,"K",0,"",2001-11-01,0.08,0,0.08
"445575",2001-11-15,"TX","TORNADO",0,1,50,"K",0,"",2001-11-01,0.05,0,0.05
"445576",2001-11-15,"TX","FLOOD",0,20,200,"K",50,"K",2001-11-01,0.2,0.05,0.05
"445578",2001-11-15,"TX","FLOOD",2,50,500,"K",0,"",2001-11-01,0.5,0,0.5
"445585",2001-11-15,"TX","FLOOD",2,10,500,"K",0,"",2001-11-01,0.5,0,0.5
"445594",2001-11-15,"TX","TORNADO",0,3,500,"K",0,"",2001-11-01,0.5,0,0.5
"445595",2001-11-15,"TX","TORNADO",0,3,500,"K",0,"",2001-11-01,0.5,0,0.5
"445612",2001-11-15,"TX","FLOOD",0,20,80,"K",0,"",2001-11-01,0.08,0,0.08
"445613",2001-11-15,"TX","FLOOD",1,5,80,"K",0,"",2001-11-01,0.08,0,0.08
"445619",2001-11-15,"TX","FLOOD",0,5,80,"K",0,"",2001-11-01,0.08,0,0.08
"445623",2001-11-15,"TX","FLOOD",0,10,50,"K",0,"",2001-11-01,0.05,0,0.05
"445730",2001-12-16,"TX","TORNADO",0,2,2.5,"M",0,"",2001-12-01,2.5,0,2.5
"445764",2001-03-27,"UT","WIND",1,1,1,"K",0,"",2001-03-01,0.001,0,0.001
"445768",2001-04-07,"UT","SNOW",1,10,100,"K",0,"",2001-04-01,0.1,0,0.1
"445784",2001-06-12,"UT","WIND",0,1,500,"K",50,"K",2001-06-01,0.5,0.05,0.05
"445791",2001-06-26,"UT","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"445864",2001-02-10,"VT","WIND",0,1,50,"K",0,"",2001-02-01,0.05,0,0.05
"445874",2001-03-05,"VT","STORM",0,1,500,"K",0,"",2001-03-01,0.5,0,0.5
"446280",2001-06-05,"VA","WIND",0,1,0,"K",0,"",2001-06-01,0,0,0
"446344",2001-06-20,"VA","STORM",0,1,0,"",0,"",2001-06-01,0,0,0
"446425",2001-07-01,"VA","STORM",0,1,0,"",0,"",2001-07-01,0,0,0
"446458",2001-07-22,"VA","WIND",0,4,10,"K",0,"",2001-07-01,0.01,0,0.01
"446464",2001-07-26,"VA","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"446519",2001-08-11,"VA","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"446552",2001-08-12,"VA","STORM",0,1,0,"",0,"",2001-08-01,0,0,0
"446624",2001-09-24,"VA","TORNADO",0,2,2,"M",0,"",2001-09-01,2,0,2
"446635",2001-09-24,"VA","TORNADO",0,2,1,"M",0,"",2001-09-01,1,0,1
"446655",2001-01-23,"WA","FOG",0,3,140,"K",0,"",2001-01-01,0.14,0,0.14
"446666",2001-03-13,"WA","WIND",0,1,32,"K",0,"",2001-03-01,0.032,0,0.032
"446668",2001-03-13,"WA","WIND",0,2,80,"K",0,"",2001-03-01,0.08,0,0.08
"446729",2001-06-11,"WI","WIND",0,2,4.5,"M",0,"",2001-06-01,4.5,0,4.5
"446755",2001-04-30,"WA","WIND",0,1,75,"K",0,"",2001-04-01,0.075,0,0.075
"446767",2001-06-27,"WA","WIND",0,5,25,"K",0,"",2001-06-01,0.025,0,0.025
"446785",2001-07-09,"WA","FIRE",4,4,0,"",0,"",2001-07-01,0,0,0
"446790",2001-08-12,"WA","FIRE",0,2,900,"K",0,"",2001-08-01,0.9,0,0.9
"446835",2001-11-24,"WA","WIND",1,1,20,"K",0,"",2001-11-01,0.02,0,0.02
"446989",2001-05-17,"WV","FLOOD",0,2,250,"K",0,"",2001-05-01,0.25,0,0.25
"447184",2001-08-11,"WV","STORM",0,9,0,"",0,"",2001-08-01,0,0,0
"447267",2001-04-05,"WI","STORM",0,3,20,"K",0,"",2001-04-01,0.02,0,0.02
"447277",2001-04-07,"WI","WIND",0,1,0,"",0,"",2001-04-01,0,0,0
"447319",2001-04-23,"WI","WIND",0,1,0,"",0,"",2001-04-01,0,0,0
"447621",2001-06-17,"WI","WIND",0,1,0,"",0,"",2001-06-01,0,0,0
"447676",2001-06-18,"WI","TORNADO",2,16,10,"M",0,"",2001-06-01,10,0,10
"447749",2001-07-22,"WI","STORM",0,4,0,"",0,"",2001-07-01,0,0,0
"447803",2001-08-09,"WI","WIND",0,1,75,"K",0,"",2001-08-01,0.075,0,0.075
"447897",2002-06-04,"AL","STORM",0,1,3,"K",0,"K",2002-06-01,0.003,0,0.003
"447900",2002-06-04,"AL","WIND",0,1,5,"K",0,"K",2002-06-01,0.005,0,0.005
"447905",2002-06-04,"AL","STORM",0,1,0,"",0,"",2002-06-01,0,0,0
"447943",2001-09-07,"WI","WIND",0,1,0,"",0,"",2001-09-01,0,0,0
"447951",2001-09-07,"WI","TORNADO",0,1,20,"K",0,"",2001-09-01,0.02,0,0.02
"448015",2001-10-25,"WI","WIND",0,1,0,"",0,"",2001-10-01,0,0,0
"448051",2001-04-20,"WY","WIND",0,3,50,"K",0,"",2001-04-01,0.05,0,0.05
"448103",2001-06-08,"WY","STORM",0,4,0,"",0,"",2001-06-01,0,0,0
"448114",2001-06-09,"WY","TORNADO",0,2,0,"",0,"",2001-06-01,0,0,0
"448229",2001-07-08,"WY","STORM",0,4,10,"K",0,"",2001-07-01,0.01,0,0.01
"448231",2001-07-08,"WY","STORM",0,2,0,"",0,"",2001-07-01,0,0,0
"448274",2001-08-27,"WY","WIND",0,4,50,"K",0,"",2001-08-01,0.05,0,0.05
"448417",2001-01-12,"VI","SURF",1,1,0,"",0,"",2001-01-01,0,0,0
"448457",2001-01-03,"GU","SURF",2,3,0,"",0,"",2001-01-01,0,0,0
"448460",2001-01-16,"GU","SURF",0,1,0,"",0,"",2001-01-01,0,0,0
"448461",2001-02-10,"GU","SURF",0,3,0,"",0,"",2001-02-01,0,0,0
"448464",2001-05-01,"GU","FIRE",0,1,0,"",0,"",2001-05-01,0,0,0
"448470",2001-07-04,"GU","SURF",0,1,0,"",0,"",2001-07-01,0,0,0
"448471",2001-07-06,"GU","SURF",0,1,0,"",0,"",2001-07-01,0,0,0
"448474",2001-08-20,"GU","SURF",0,4,0,"",0,"",2001-08-01,0,0,0
"448498",2001-03-11,"PR","SURF",0,2,2,"K",0,"",2001-03-01,0.002,0,0.002
"448555",2001-09-26,"PR","STORM",1,1,0,"",0,"",2001-09-01,0,0,0
"448560",2001-10-10,"PR","WIND",0,1,0,"",0,"",2001-10-01,0,0,0
"448681",2002-04-08,"AL","WIND",0,1,5,"K",0,"K",2002-04-01,0.005,0,0.005
"448782",2002-05-03,"AL","STORM",0,1,0,"K",0,"K",2002-05-01,0,0,0
"448861",2002-06-18,"AL","STORM",1,2,0,"K",0,"K",2002-06-01,0,0,0
"448863",2002-06-18,"AL","STORM",0,1,1,"K",0,"K",2002-06-01,0.001,0,0.001
"448864",2002-06-18,"AL","STORM",0,1,1,"K",0,"K",2002-06-01,0.001,0,0.001
"448872",2002-06-26,"AL","STORM",3,4,40,"K",0,"K",2002-06-01,0.04,0,0.04
"448923",2002-07-09,"AL","STORM",0,1,0,"K",0,"K",2002-07-01,0,0,0
"448928",2002-07-11,"AL","STORM",0,2,0,"",0,"",2002-07-01,0,0,0
"448933",2002-07-13,"AL","SURF",0,2,0,"",0,"",2002-07-01,0,0,0
"448975",2002-07-30,"AL","STORM",0,1,0,"K",0,"K",2002-07-01,0,0,0
"448999",2002-08-05,"AL","STORM",0,2,0,"",0,"",2002-08-01,0,0,0
